day,start_date,end_date,start_hour,end_hour,start_minute,end_minute,location_type,building,building_name,room_number,room_name,course_number,course_name,room_id
2,2019-08-06,2019-09-17,8,9,0,0,3,nexus,Nexus10,UB34,Teaching Room,ACCTING 3500,Accounting Theory,24
1,2019-08-05,2019-09-16,10,11,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 3500,Accounting Theory,48
3,2019-08-07,2019-09-18,10,11,0,0,3,nexus,Nexus10,UB36,Teaching Room,ACCTING 3500,Accounting Theory,30
1,2019-08-05,2019-09-16,13,14,0,0,3,horace-lamb,Horace Lamb,422,Teaching Room,ACCTING 3500,Accounting Theory,38
1,2019-08-05,2019-09-16,17,18,0,0,3,hughes,Hughes,113,Teaching Room,ACCTING 3500,Accounting Theory,35
1,2019-07-29,2019-09-16,11,13,0,0,2,physics,Physics,103,Kerr Grant Lecture Theatre,ACCTING 3500,Accounting Theory,62
5,2019-03-15,2019-04-12,8,9,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 3501,Corporate Accounting,41
4,2019-03-14,2019-04-11,13,14,0,0,3,lower-napier,Lower Napier,LG12,Teaching Room,ACCTING 3501,Corporate Accounting,39
3,2019-03-13,2019-04-10,17,18,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 3501,Corporate Accounting,6
2,2019-03-12,2019-04-09,9,10,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 3501,Corporate Accounting,41
1,2019-03-11,2019-04-08,9,10,0,0,3,lower-napier,Lower Napier,LG09,Teaching Room,ACCTING 3501,Corporate Accounting,3
4,2019-03-14,2019-04-11,17,18,0,0,3,eng-maths,Engineering & Mathematics,EM213,Teaching Room,ACCTING 3501,Corporate Accounting,63
5,2019-03-15,2019-04-12,9,10,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 3501,Corporate Accounting,41
1,2019-03-11,2019-04-08,17,18,0,0,3,braggs,The Braggs,425,Teaching Room,ACCTING 3501,Corporate Accounting,46
3,2019-03-13,2019-03-13,15,16,0,0,3,eng-maths,Engineering & Mathematics,EM213,Teaching Room,ACCTING 3501,Corporate Accounting,63
1,2019-03-11,2019-04-08,16,17,0,0,3,braggs,The Braggs,425,Teaching Room,ACCTING 3501,Corporate Accounting,46
3,2019-03-13,2019-04-10,14,15,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 3501,Corporate Accounting,6
3,2019-03-13,2019-03-13,16,17,0,0,3,eng-maths,Engineering & Mathematics,EMG07,Teaching Room,ACCTING 3501,Corporate Accounting,64
2,2019-03-12,2019-04-09,10,11,0,0,3,lower-napier,Lower Napier,LG09,Teaching Room,ACCTING 3501,Corporate Accounting,3
4,2019-03-07,2019-04-11,15,17,0,0,2,napier,Napier,102,Lecture Theatre,ACCTING 3501,Corporate Accounting,19
2,2019-07-30,2019-09-17,10,11,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 3501,Corporate Accounting,6
4,2019-08-01,2019-09-19,14,15,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 3501,Corporate Accounting,6
4,2019-08-01,2019-09-19,8,9,0,0,3,eng-maths,Engineering & Mathematics,EM212,Teaching Room,ACCTING 3501,Corporate Accounting,65
5,2019-08-02,2019-09-20,8,9,0,0,3,hartley,Hartley,122,Teaching Room,ACCTING 3501,Corporate Accounting,2
3,2019-07-31,2019-09-18,10,11,0,0,3,eng-maths,Engineering & Mathematics,EM212,Teaching Room,ACCTING 3501,Corporate Accounting,65
5,2019-08-02,2019-09-20,9,10,0,0,3,hartley,Hartley,122,Teaching Room,ACCTING 3501,Corporate Accounting,2
2,2019-07-30,2019-09-17,11,12,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 3501,Corporate Accounting,6
4,2019-08-01,2019-09-19,11,13,0,0,2,mawson,Mawson,G19,Mawson Lecture Theatre,ACCTING 3501,Corporate Accounting,13
1,2019-08-05,2019-09-16,11,12,0,0,3,lower-napier,Lower Napier,LG24,Teaching Room,ACCTING 3502,Auditing,10
5,2019-08-09,2019-09-20,10,11,0,0,3,ing-wardli,Ingkarni Wardli,B17,Teaching Room,ACCTING 3502,Auditing,34
1,2019-08-05,2019-09-16,17,18,0,0,3,barr-smith-south,Barr Smith South,2060,Teaching Room,ACCTING 3502,Auditing,15
4,2019-08-08,2019-09-19,18,19,0,0,3,pet-eng,Petroleum Engineering,G04,Teaching Room,ACCTING 3502,Auditing,66
2,2019-08-06,2019-09-17,12,13,0,0,3,nexus,Nexus10,102,Teaching Room,ACCTING 3502,Auditing,20
1,2019-08-05,2019-09-16,12,13,0,0,3,lower-napier,Lower Napier,LG24,Teaching Room,ACCTING 3502,Auditing,10
4,2019-08-08,2019-09-19,17,18,0,0,3,pet-eng,Petroleum Engineering,G04,Teaching Room,ACCTING 3502,Auditing,66
1,2019-08-05,2019-09-16,16,17,0,0,3,hughes,Hughes,113,Teaching Room,ACCTING 3502,Auditing,35
5,2019-08-09,2019-09-20,9,10,0,0,3,ing-wardli,Ingkarni Wardli,B17,Teaching Room,ACCTING 3502,Auditing,34
2,2019-08-06,2019-09-17,13,14,0,0,3,nexus,Nexus10,102,Teaching Room,ACCTING 3502,Auditing,20
1,2019-07-29,2019-09-16,14,16,0,0,2,napier,Napier,102,Lecture Theatre,ACCTING 3502,Auditing,19
1,2019-07-29,2019-09-16,10,11,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 3503,Strategic Management Accounting,32
5,2019-08-02,2019-09-20,16,17,0,0,3,barr-smith-south,Barr Smith South,1062,Teaching Room,ACCTING 3503,Strategic Management Accounting,67
4,2019-08-01,2019-09-19,14,16,0,0,2,napier,Napier,208,Lecture Theatre,ACCTING 3503,Strategic Management Accounting,68
3,2019-03-13,2019-04-10,18,19,0,0,0,mawson,Mawson,122,Madigan Room,ACCTING 7009,Auditing & Assurance Services (M),33
4,2019-03-14,2019-04-11,18,19,0,0,3,lower-napier,Lower Napier,LG24,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),10
4,2019-03-14,2019-04-11,17,18,0,0,3,lower-napier,Lower Napier,LG23,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),21
3,2019-03-13,2019-03-13,16,17,0,0,0,benham,Benham,G25,Peter Martin Room,ACCTING 7009,Auditing & Assurance Services (M),8
4,2019-03-14,2019-03-14,16,17,0,0,3,lower-napier,Lower Napier,LG15,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),55
4,2019-03-07,2019-04-11,11,13,0,0,2,mawson,Mawson,G19,Mawson Lecture Theatre,ACCTING 7009,Auditing & Assurance Services (M),13
3,2019-08-07,2019-09-18,11,12,0,0,0,mawson,Mawson,134,Sprigg Room,ACCTING 7009,Auditing & Assurance Services (M),7
2,2019-08-06,2019-09-17,18,19,0,0,3,lower-napier,Lower Napier,LG23,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),21
2,2019-08-06,2019-09-17,17,18,0,0,3,lower-napier,Lower Napier,LG23,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),21
3,2019-08-07,2019-09-18,18,19,0,0,3,schulz,Schulz,308,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),16
3,2019-08-07,2019-09-18,17,18,0,0,3,schulz,Schulz,308,Teaching Room,ACCTING 7009,Auditing & Assurance Services (M),16
2,2019-08-06,2019-09-17,12,13,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 7009,Auditing & Assurance Services (M),32
2,2019-07-30,2019-09-17,14,16,0,0,2,hughes,Hughes,309,Hughes Lecture Theatre,ACCTING 7009,Auditing & Assurance Services (M),23
2,2019-03-12,2019-04-09,15,16,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7014,Management Accounting (M),41
3,2019-03-13,2019-04-10,8,9,0,0,3,barr-smith-south,Barr Smith South,1063,Teaching Room,ACCTING 7014,Management Accounting (M),61
3,2019-03-13,2019-03-13,15,16,0,0,3,nexus,Nexus10,UB34,Teaching Room,ACCTING 7014,Management Accounting (M),24
3,2019-03-13,2019-04-10,9,10,0,0,3,barr-smith-south,Barr Smith South,1063,Teaching Room,ACCTING 7014,Management Accounting (M),61
4,2019-03-14,2019-04-11,10,11,0,0,3,nexus,Nexus10,UB36,Teaching Room,ACCTING 7014,Management Accounting (M),30
2,2019-03-12,2019-04-09,17,18,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7014,Management Accounting (M),41
3,2019-03-13,2019-03-13,17,18,0,0,3,eng-maths,Engineering & Mathematics,EM213,Teaching Room,ACCTING 7014,Management Accounting (M),63
4,2019-03-14,2019-03-14,14,15,0,0,3,eng-north,Engineering Nth,N218,Teaching Room,ACCTING 7014,Management Accounting (M),69
4,2019-03-14,2019-04-11,8,9,0,0,3,lower-napier,Lower Napier,LG09,Teaching Room,ACCTING 7014,Management Accounting (M),3
1,2019-03-04,2019-03-04,11,13,0,0,2,mawson,Mawson,G19,Mawson Lecture Theatre,ACCTING 7014,Management Accounting (M),13
3,2019-08-07,2019-09-18,8,9,0,0,3,barr-smith-south,Barr Smith South,2052,Teaching Room,ACCTING 7014,Management Accounting (M),1
1,2019-08-05,2019-09-16,9,10,0,0,3,lower-napier,Lower Napier,LG09,Teaching Room,ACCTING 7014,Management Accounting (M),3
5,2019-08-09,2019-09-20,11,12,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 7014,Management Accounting (M),6
3,2019-08-07,2019-09-18,9,10,0,0,3,barr-smith-south,Barr Smith South,2052,Teaching Room,ACCTING 7014,Management Accounting (M),1
3,2019-08-07,2019-09-18,14,15,0,0,3,lower-napier,Lower Napier,LG19,Teaching Room,ACCTING 7014,Management Accounting (M),45
3,2019-08-07,2019-09-18,13,14,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 7014,Management Accounting (M),6
1,2019-08-05,2019-09-16,10,11,0,0,3,lower-napier,Lower Napier,LG19,Teaching Room,ACCTING 7014,Management Accounting (M),45
3,2019-08-07,2019-09-18,12,13,0,0,3,lower-napier,Lower Napier,LG19,Teaching Room,ACCTING 7014,Management Accounting (M),45
5,2019-08-02,2019-09-20,12,14,0,0,2,ligertwood,Ligertwood,333,Lecture Theatre,ACCTING 7014,Management Accounting (M),0
2,2019-03-12,2019-04-09,9,10,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
4,2019-03-14,2019-04-11,8,9,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
3,2019-03-13,2019-04-10,9,10,0,0,3,lower-napier,Lower Napier,LG12,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),39
5,2019-03-15,2019-03-15,8,9,0,0,3,eng-maths,Engineering & Mathematics,EM213,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),63
3,2019-03-13,2019-04-10,12,13,0,0,3,nexus,Nexus10,UB34,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),24
2,2019-03-12,2019-04-09,8,9,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),41
4,2019-03-14,2019-04-11,12,13,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 7019,Accounting Concepts and Methods (M),32
2,2019-03-12,2019-03-12,17,18,0,0,3,ing-wardli,Ingkarni Wardli,218,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),70
3,2019-03-13,2019-04-10,13,14,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 7019,Accounting Concepts and Methods (M),32
5,2019-03-15,2019-04-12,15,16,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),6
3,2019-03-13,2019-04-10,8,9,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),41
4,2019-03-14,2019-04-11,17,18,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
5,2019-03-15,2019-03-15,9,10,0,0,3,eng-maths,Engineering & Mathematics,EM213,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),63
1,2019-03-11,2019-04-08,16,17,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),41
5,2019-03-15,2019-04-12,16,17,0,0,3,lower-napier,Lower Napier,LG12,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),39
4,2019-03-14,2019-04-11,8,9,0,0,3,lower-napier,Lower Napier,LG12,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),39
4,2019-03-14,2019-04-11,18,19,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),6
4,2019-03-14,2019-04-11,16,17,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),6
4,2019-03-07,2019-04-11,14,16,0,0,2,scott,Scott Theatre,001,Scott Theatre,ACCTING 7019,Accounting Concepts and Methods (M),37
1,2019-08-05,2019-09-16,14,15,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),41
5,2019-08-09,2019-09-20,15,16,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
3,2019-08-07,2019-09-18,14,15,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
4,2019-08-08,2019-09-19,17,18,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
5,2019-08-09,2019-09-20,16,17,0,0,3,lower-napier,Lower Napier,LG24,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),10
1,2019-08-05,2019-09-16,13,14,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
3,2019-08-07,2019-09-18,13,14,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
4,2019-08-08,2019-09-19,11,12,0,0,3,lower-napier,Lower Napier,LG18,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),41
4,2019-08-08,2019-09-19,16,17,0,0,3,ligertwood,Ligertwood,228,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),6
1,2019-08-05,2019-09-16,12,13,0,0,3,lower-napier,Lower Napier,LG11,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),42
4,2019-08-08,2019-09-19,9,10,0,0,3,lower-napier,Lower Napier,LG21,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),71
4,2019-08-08,2019-09-19,8,9,0,0,3,lower-napier,Lower Napier,LG21,Teaching Room,ACCTING 7019,Accounting Concepts and Methods (M),71
4,2019-08-01,2019-09-19,13,15,0,0,2,helen-mayo-north,Helen Mayo Nth,103N,Florey Lecture Theatre,ACCTING 7019,Accounting Concepts and Methods (M),72
2,2019-03-12,2019-03-12,11,12,0,0,2,physics,Physics,103,Kerr Grant Lecture Theatre,ACCTING 7020,Intermediate Financial Reporting (M),62
5,2019-03-15,2019-04-12,16,17,0,0,3,ligertwood,Ligertwood,112,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),50
3,2019-03-13,2019-04-10,10,11,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),53
4,2019-03-14,2019-04-11,15,16,0,0,3,nexus,Nexus10,UB36,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),30
3,2019-03-13,2019-04-10,8,9,0,0,3,napier,Napier,108,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),54
4,2019-03-14,2019-04-11,14,15,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 7020,Intermediate Financial Reporting (M),32
5,2019-03-08,2019-04-12,14,16,0,0,2,napier,Napier,102,Lecture Theatre,ACCTING 7020,Intermediate Financial Reporting (M),19
1,2019-08-05,2019-09-16,15,16,0,0,3,eng-north,Engineering Nth,N218,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),69
1,2019-08-05,2019-09-16,9,10,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),48
2,2019-08-06,2019-09-17,8,9,0,0,3,barr-smith-south,Barr Smith South,2052,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),1
2,2019-08-06,2019-09-17,16,17,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 7020,Intermediate Financial Reporting (M),32
1,2019-08-05,2019-09-16,16,17,0,0,3,hughes,Hughes,322,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),47
2,2019-08-06,2019-09-17,17,18,0,0,3,nexus,Nexus10,UB40,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),40
1,2019-08-05,2019-09-16,8,9,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 7020,Intermediate Financial Reporting (M),48
2,2019-07-30,2019-09-17,9,11,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,ACCTING 7020,Intermediate Financial Reporting (M),73
2,2019-03-12,2019-04-09,10,11,0,0,3,barr-smith-south,Barr Smith South,2052,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),1
5,2019-03-15,2019-04-12,14,15,0,0,3,hughes,Hughes,113,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),35
1,2019-03-18,2019-04-08,17,18,0,0,3,barr-smith-south,Barr Smith South,1063,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),61
1,2019-03-18,2019-04-08,10,11,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),48
1,2019-03-18,2019-04-08,13,14,0,0,0,benham,Benham,G25,Peter Martin Room,ACCTING 7023,Advanced Financial Accounting (M),8
1,2019-03-18,2019-04-08,9,10,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),48
4,2019-03-14,2019-04-11,17,18,0,0,3,ing-wardli,Ingkarni Wardli,B17,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),34
4,2019-03-14,2019-04-11,16,17,0,0,0,benham,Benham,G25,Peter Martin Room,ACCTING 7023,Advanced Financial Accounting (M),8
5,2019-03-08,2019-04-12,11,13,0,0,2,napier,Napier,102,Lecture Theatre,ACCTING 7023,Advanced Financial Accounting (M),19
1,2019-08-05,2019-09-16,10,11,0,0,3,napier,Napier,205,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),74
1,2019-08-05,2019-09-16,16,17,0,0,3,ing-wardli,Ingkarni Wardli,B17,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),34
3,2019-08-07,2019-09-18,8,9,0,0,3,hughes,Hughes,323,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),25
1,2019-08-05,2019-09-16,9,10,0,0,3,napier,Napier,205,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),74
3,2019-08-07,2019-09-18,10,11,0,0,3,nexus,Nexus10,UB34,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),24
3,2019-08-07,2019-09-18,11,12,0,0,3,nexus,Nexus10,UB34,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),24
1,2019-08-05,2019-09-16,17,18,0,0,3,eng-maths,Engineering & Mathematics,EMG06,Teaching Room,ACCTING 7023,Advanced Financial Accounting (M),75
1,2019-07-29,2019-09-16,13,15,0,0,2,johnson,Johnson,G29,Rennie Lecture Theatre,ACCTING 7023,Advanced Financial Accounting (M),59
4,2019-02-14,2019-02-14,9,16,0,0,3,barr-smith-south,Barr Smith South,2051,Teaching Room,ACCTING 7025,Accounting Essentials for Decision Makers (M),51
4,2019-05-30,2019-08-22,9,12,0,0,3,barr-smith-south,Barr Smith South,2051,Teaching Room,ACCTING 7025,Accounting Essentials for Decision Makers (M),51
5,2019-03-15,2019-03-15,12,13,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),53
2,2019-03-12,2019-04-09,8,9,0,0,3,nexus,Nexus10,UB34,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),24
3,2019-03-13,2019-04-10,14,15,0,0,3,marjoribanks,Marjoribanks,128,BankSA Teaching Suite,ACCTING 7026,Accounting Systems and Processes (M),32
3,2019-03-13,2019-04-10,9,10,0,0,0,mawson,Mawson,134,Sprigg Room,ACCTING 7026,Accounting Systems and Processes (M),7
2,2019-03-12,2019-03-12,17,18,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),53
3,2019-03-06,2019-04-10,11,13,0,0,2,horace-lamb,Horace Lamb,1022,Horace Lamb Lecture Theatre,ACCTING 7026,Accounting Systems and Processes (M),73
5,2019-08-09,2019-09-20,8,9,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),48
1,2019-08-05,2019-09-16,13,14,0,0,3,ligertwood,Ligertwood,316,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),18
3,2019-08-07,2019-09-18,16,17,0,0,3,nexus,Nexus10,102,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),20
1,2019-08-05,2019-09-16,16,17,0,0,3,badger,Badger,LG17,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),48
1,2019-08-05,2019-09-16,17,18,0,0,3,hughes,Hughes,322,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),47
3,2019-08-07,2019-09-18,17,18,0,0,3,marjoribanks,Marjoribanks,129,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),12
3,2019-08-07,2019-09-18,13,14,0,0,3,lower-napier,Lower Napier,LG14,Teaching Room,ACCTING 7026,Accounting Systems and Processes (M),53
5,2019-08-02,2019-09-20,9,11,0,0,2,johnson,Johnson,G29,Rennie Lecture Theatre,ACCTING 7026,Accounting Systems and Processes (M),59
3,2019-02-06,2019-05-01,17,20,0,0,0,nexus,Nexus10,706,MBA Suite,ACCTING 7100,Accounting for Managers,76
5,2019-06-07,2019-06-07,9,16,0,0,0,nexus,Nexus10,706,MBA Suite,ACCTING 7100,Accounting for Managers,76
3,2019-09-11,2019-12-04,17,20,0,0,0,nexus,Nexus10,706,MBA Suite,ACCTING 7100,Accounting for Managers,76
3,2019-07-31,2019-09-18,10,12,0,0,0,charles-hawker,Charles Hawker,107,Conference Centre,AGRIBUS 2520WT,Agribusiness II,77
3,2019-07-31,2019-08-14,14,16,0,0,1,charles-hawker,Charles Hawker,131,Computer Suite,AGRIBUS 2520WT,Agribusiness II,78
3,2019-07-31,2019-09-18,13,14,0,0,1,charles-hawker,Charles Hawker,131,Computer Suite,AGRIBUS 2520WT,Agribusiness II,78
5,2019-08-02,2019-09-20,13,15,0,0,3,charles-hawker,Charles Hawker,118,Teaching Room,AGRIBUS 3017WT,Business Management for Applied Sciences III,79
5,2019-08-02,2019-09-20,15,16,0,0,1,charles-hawker,Charles Hawker,129,Computer Suite,AGRIBUS 3017WT,Business Management for Applied Sciences III,80
1,2019-03-04,2019-04-08,13,15,0,0,3,charles-hawker,Charles Hawker,117,Teaching Room,AGRIBUS 3500WT,Agricultural Economics and Policy III,81
1,2019-03-04,2019-04-08,15,16,0,0,3,charles-hawker,Charles Hawker,117,Teaching Room,AGRIBUS 3500WT,Agricultural Economics and Policy III,81
1,2019-09-30,2019-09-30,13,17,0,0,3,barr-smith-south,Barr Smith South,2051,Teaching Room,AGRIBUS 7055,Global Food and Agricultural Markets,51
1,2019-07-29,2019-07-29,9,13,0,0,0,nexus,Nexus10,706,MBA Suite,AGRIBUS 7056,Management and Performance of Global Food Chains,76
1,2019-02-25,2019-02-25,9,13,0,0,3,nexus,Nexus10,UB34,Teaching Room,AGRIBUS 7057,Trends & Issues in the World Food System,24
1,2019-04-29,2019-04-29,8,13,30,0,0,nexus,Nexus10,706,MBA Suite,AGRIBUS 7059,Experiences and Insights in Agri-food Systems,76
